year,poll_date,candidate_name,avg_support,avg_support_adj,party,days_left,weeks_left,before_convention
2016,2016-03-28,Hillary Rodham Clinton,49.04003,NA,democrat,225,32,TRUE
2016,2016-03-29,Hillary Rodham Clinton,49.0709,NA,democrat,224,32,TRUE
2016,2016-03-31,Hillary Rodham Clinton,49.04155,NA,democrat,222,32,TRUE
2016,2016-04-01,Hillary Rodham Clinton,49.0225,NA,democrat,221,32,TRUE
2016,2016-04-02,Hillary Rodham Clinton,48.81142,NA,democrat,220,31,TRUE
2016,2016-04-03,Hillary Rodham Clinton,48.2974,NA,democrat,219,31,TRUE
2016,2016-04-05,Hillary Rodham Clinton,48.16624,NA,democrat,217,31,TRUE
2016,2016-04-06,Hillary Rodham Clinton,48.11096,NA,democrat,216,31,TRUE
2016,2016-04-07,Hillary Rodham Clinton,48.1279,NA,democrat,215,31,TRUE
2016,2016-04-08,Hillary Rodham Clinton,48.16901,NA,democrat,214,31,TRUE
2016,2016-04-09,Hillary Rodham Clinton,48.1686,NA,democrat,213,30,TRUE
2016,2016-04-10,Hillary Rodham Clinton,48.36018,NA,democrat,212,30,TRUE
2016,2016-04-11,Hillary Rodham Clinton,48.60903,NA,democrat,211,30,TRUE
2016,2016-04-13,Hillary Rodham Clinton,48.669585,NA,democrat,209,30,TRUE
2016,2016-04-15,Hillary Rodham Clinton,48.61714,NA,democrat,207,30,TRUE
2016,2016-04-16,Hillary Rodham Clinton,48.6134,NA,democrat,206,29,TRUE
2016,2016-04-17,Hillary Rodham Clinton,48.79501,NA,democrat,205,29,TRUE
2016,2016-04-18,Hillary Rodham Clinton,48.73502,NA,democrat,204,29,TRUE
2016,2016-04-19,Hillary Rodham Clinton,48.68856,NA,democrat,203,29,TRUE
2016,2016-04-20,Hillary Rodham Clinton,48.33208,NA,democrat,202,29,TRUE
2016,2016-04-22,Hillary Rodham Clinton,48.27682,NA,democrat,200,29,TRUE
2016,2016-04-24,Hillary Rodham Clinton,48.53803,NA,democrat,198,28,TRUE
2016,2016-04-25,Hillary Rodham Clinton,48.41153,NA,democrat,197,28,TRUE
2016,2016-04-26,Hillary Rodham Clinton,47.538465,NA,democrat,196,28,TRUE
2016,2016-04-28,Hillary Rodham Clinton,47.481765,NA,democrat,194,28,TRUE
2016,2016-04-30,Hillary Rodham Clinton,47.46349,NA,democrat,192,27,TRUE
2016,2016-05-01,Hillary Rodham Clinton,47.83271,NA,democrat,191,27,TRUE
2016,2016-05-02,Hillary Rodham Clinton,47.88375,NA,democrat,190,27,TRUE
2016,2016-05-03,Hillary Rodham Clinton,47.87336,NA,democrat,189,27,TRUE
2016,2016-05-04,Hillary Rodham Clinton,48.28608,NA,democrat,188,27,TRUE
2016,2016-05-05,Hillary Rodham Clinton,48.13321,NA,democrat,187,27,TRUE
2016,2016-05-06,Hillary Rodham Clinton,47.91378,NA,democrat,186,27,TRUE
2016,2016-05-07,Hillary Rodham Clinton,47.86022,NA,democrat,185,26,TRUE
2016,2016-05-08,Hillary Rodham Clinton,47.58167,NA,democrat,184,26,TRUE
2016,2016-05-09,Hillary Rodham Clinton,46.3755,NA,democrat,183,26,TRUE
2016,2016-05-10,Hillary Rodham Clinton,46.678955,NA,democrat,182,26,TRUE
2016,2016-05-12,Hillary Rodham Clinton,46.43602,NA,democrat,180,26,TRUE
2016,2016-05-13,Hillary Rodham Clinton,46.50868,NA,democrat,179,26,TRUE
2016,2016-05-14,Hillary Rodham Clinton,46.49825,NA,democrat,178,25,TRUE
2016,2016-05-15,Hillary Rodham Clinton,45.28389,NA,democrat,177,25,TRUE
2016,2016-05-16,Hillary Rodham Clinton,45.22824,NA,democrat,176,25,TRUE
2016,2016-05-17,Hillary Rodham Clinton,44.87046,NA,democrat,175,25,TRUE
2016,2016-05-18,Hillary Rodham Clinton,44.58748,NA,democrat,174,25,TRUE
2016,2016-05-19,Hillary Rodham Clinton,44.44678,NA,democrat,173,25,TRUE
2016,2016-05-20,Hillary Rodham Clinton,44.449385,NA,democrat,172,25,TRUE
2016,2016-05-22,Hillary Rodham Clinton,44.39217,NA,democrat,170,24,TRUE
2016,2016-05-23,Hillary Rodham Clinton,44.18473,NA,democrat,169,24,TRUE
2016,2016-05-24,Hillary Rodham Clinton,44.1671133333333,NA,democrat,168,24,TRUE
2016,2016-05-27,Hillary Rodham Clinton,44.07299,NA,democrat,165,24,TRUE
2016,2016-05-28,Hillary Rodham Clinton,44.10684,NA,democrat,164,23,TRUE
2016,2016-05-29,Hillary Rodham Clinton,44.29289,NA,democrat,163,23,TRUE
2016,2016-05-30,Hillary Rodham Clinton,44.07858,NA,democrat,162,23,TRUE
2016,2016-05-31,Hillary Rodham Clinton,44.05272,NA,democrat,161,23,TRUE
2016,2016-06-01,Hillary Rodham Clinton,44.06859,NA,democrat,160,23,TRUE
2016,2016-06-04,Hillary Rodham Clinton,44.26293,NA,democrat,157,22,TRUE
2016,2016-06-05,Hillary Rodham Clinton,44.19832,NA,democrat,156,22,TRUE
2016,2016-06-07,Hillary Rodham Clinton,43.91096,NA,democrat,154,22,TRUE
2016,2016-06-08,Hillary Rodham Clinton,42.74662,NA,democrat,153,22,TRUE
2016,2016-06-09,Hillary Rodham Clinton,42.9050633333333,NA,democrat,152,22,TRUE
2016,2016-06-12,Hillary Rodham Clinton,43.05914,NA,democrat,149,21,TRUE
2016,2016-06-13,Hillary Rodham Clinton,42.66788,NA,democrat,148,21,TRUE
2016,2016-06-15,Hillary Rodham Clinton,43.20708,NA,democrat,146,21,TRUE
2016,2016-06-16,Hillary Rodham Clinton,43.733315,NA,democrat,145,21,TRUE
2016,2016-06-18,Hillary Rodham Clinton,43.97888,NA,democrat,143,20,TRUE
2016,2016-06-19,Hillary Rodham Clinton,43.72672,NA,democrat,142,20,TRUE
2016,2016-06-20,Hillary Rodham Clinton,44.06465,NA,democrat,141,20,TRUE
2016,2016-06-21,Hillary Rodham Clinton,44.27093,NA,democrat,140,20,TRUE
2016,2016-06-23,Hillary Rodham Clinton,44.242685,NA,democrat,138,20,TRUE
2016,2016-06-25,Hillary Rodham Clinton,44.34155,NA,democrat,136,19,TRUE
2016,2016-06-26,Hillary Rodham Clinton,44.49011,NA,democrat,135,19,TRUE
2016,2016-06-27,Hillary Rodham Clinton,43.98907,NA,democrat,134,19,TRUE
2016,2016-06-28,Hillary Rodham Clinton,44.30521,NA,democrat,133,19,TRUE
2016,2016-06-29,Hillary Rodham Clinton,43.51782,NA,democrat,132,19,TRUE
2016,2016-07-02,Hillary Rodham Clinton,43.48127,NA,democrat,129,18,TRUE
2016,2016-07-03,Hillary Rodham Clinton,43.41246,NA,democrat,128,18,TRUE
2016,2016-07-04,Hillary Rodham Clinton,43.48192,NA,democrat,127,18,TRUE
2016,2016-07-05,Hillary Rodham Clinton,43.42197,NA,democrat,126,18,TRUE
2016,2016-07-06,Hillary Rodham Clinton,43.407595,NA,democrat,125,18,TRUE
2016,2016-07-08,Hillary Rodham Clinton,43.35671,NA,democrat,123,18,TRUE
2016,2016-07-09,Hillary Rodham Clinton,42.88163,NA,democrat,122,17,TRUE
2016,2016-07-10,Hillary Rodham Clinton,42.67928,NA,democrat,121,17,TRUE
2016,2016-07-11,Hillary Rodham Clinton,42.60842,NA,democrat,120,17,TRUE
2016,2016-07-12,Hillary Rodham Clinton,42.03815,NA,democrat,119,17,TRUE
2016,2016-07-13,Hillary Rodham Clinton,41.99547,NA,democrat,118,17,TRUE
2016,2016-07-14,Hillary Rodham Clinton,42.15539,NA,democrat,117,17,TRUE
2016,2016-07-15,Hillary Rodham Clinton,42.10009,NA,democrat,116,17,TRUE
2016,2016-07-16,Hillary Rodham Clinton,42.23518,NA,democrat,115,16,TRUE
2016,2016-07-17,Hillary Rodham Clinton,42.32452,NA,democrat,114,16,TRUE
2016,2016-07-18,Hillary Rodham Clinton,42.18048,NA,democrat,113,16,TRUE
2016,2016-07-19,Hillary Rodham Clinton,42.348885,NA,democrat,112,16,TRUE
2016,2016-07-21,Hillary Rodham Clinton,42.23481,NA,democrat,110,16,TRUE
2016,2016-07-22,Hillary Rodham Clinton,42.18811,NA,democrat,109,16,TRUE
2016,2016-07-23,Hillary Rodham Clinton,42.47025,NA,democrat,108,15,TRUE
2016,2016-07-24,Hillary Rodham Clinton,41.50692,NA,democrat,107,15,TRUE
2016,2016-07-26,Hillary Rodham Clinton,41.05025,NA,democrat,105,15,TRUE
2016,2016-07-27,Hillary Rodham Clinton,43.383085,NA,democrat,104,15,TRUE
2016,2016-07-29,Hillary Rodham Clinton,44.01765,NA,democrat,102,15,TRUE
2016,2016-07-30,Hillary Rodham Clinton,44.589055,NA,democrat,101,14,TRUE
2016,2016-08-01,Hillary Rodham Clinton,44.69228,NA,democrat,99,14,TRUE
2016,2016-08-02,Hillary Rodham Clinton,45.10708,NA,democrat,98,14,TRUE
2016,2016-08-03,Hillary Rodham Clinton,44.9605,NA,democrat,97,14,TRUE
2016,2016-08-04,Hillary Rodham Clinton,45.1073,NA,democrat,96,14,TRUE
2016,2016-08-05,Hillary Rodham Clinton,45.214625,NA,democrat,95,14,TRUE
2016,2016-08-07,Hillary Rodham Clinton,45.64571,NA,democrat,93,13,TRUE
2016,2016-08-08,Hillary Rodham Clinton,45.50704,NA,democrat,92,13,TRUE
2016,2016-08-09,Hillary Rodham Clinton,45.08843,NA,democrat,91,13,TRUE
2016,2016-08-10,Hillary Rodham Clinton,45.11343,NA,democrat,90,13,TRUE
2016,2016-08-11,Hillary Rodham Clinton,45.00074,NA,democrat,89,13,TRUE
2016,2016-08-12,Hillary Rodham Clinton,45.05894,NA,democrat,88,13,TRUE
2016,2016-08-13,Hillary Rodham Clinton,44.74857,NA,democrat,87,12,TRUE
2016,2016-08-15,Hillary Rodham Clinton,44.73889,NA,democrat,85,12,TRUE
2016,2016-08-16,Hillary Rodham Clinton,44.21989,NA,democrat,84,12,TRUE
2016,2016-08-18,Hillary Rodham Clinton,44.09953,NA,democrat,82,12,TRUE
2016,2016-08-19,Hillary Rodham Clinton,44.05559,NA,democrat,81,12,TRUE
2016,2016-08-20,Hillary Rodham Clinton,44.07226,NA,democrat,80,11,TRUE
2016,2016-08-21,Hillary Rodham Clinton,44.04297,NA,democrat,79,11,TRUE
2016,2016-08-22,Hillary Rodham Clinton,43.96475,NA,democrat,78,11,TRUE
2016,2016-08-23,Hillary Rodham Clinton,43.78408,NA,democrat,77,11,TRUE
2016,2016-08-24,Hillary Rodham Clinton,43.86934,NA,democrat,76,11,TRUE
2016,2016-08-25,Hillary Rodham Clinton,43.96629,NA,democrat,75,11,TRUE
2016,2016-08-26,Hillary Rodham Clinton,43.88086,NA,democrat,74,11,TRUE
2016,2016-08-27,Hillary Rodham Clinton,43.86806,NA,democrat,73,10,TRUE
2016,2016-08-28,Hillary Rodham Clinton,43.86472,NA,democrat,72,10,FALSE
2016,2016-08-29,Hillary Rodham Clinton,43.79922,NA,democrat,71,10,FALSE
2016,2016-08-30,Hillary Rodham Clinton,43.562985,NA,democrat,70,10,FALSE
2016,2016-09-01,Hillary Rodham Clinton,43.36223,NA,democrat,68,10,FALSE
2016,2016-09-02,Hillary Rodham Clinton,43.23134,NA,democrat,67,10,FALSE
2016,2016-09-04,Hillary Rodham Clinton,43.015925,NA,democrat,65,9,FALSE
2016,2016-09-06,Hillary Rodham Clinton,42.90587,NA,democrat,63,9,FALSE
2016,2016-09-07,Hillary Rodham Clinton,42.9903,NA,democrat,62,9,FALSE
2016,2016-09-08,Hillary Rodham Clinton,42.85388,NA,democrat,61,9,FALSE
2016,2016-09-10,Hillary Rodham Clinton,42.73341,NA,democrat,59,8,FALSE
2016,2016-09-11,Hillary Rodham Clinton,42.7317,NA,democrat,58,8,FALSE
2016,2016-09-12,Hillary Rodham Clinton,42.66032,NA,democrat,57,8,FALSE
2016,2016-09-13,Hillary Rodham Clinton,42.67202,NA,democrat,56,8,FALSE
2016,2016-09-14,Hillary Rodham Clinton,42.61724,NA,democrat,55,8,FALSE
2016,2016-09-15,Hillary Rodham Clinton,42.56108,NA,democrat,54,8,FALSE
2016,2016-09-16,Hillary Rodham Clinton,42.71588,NA,democrat,53,8,FALSE
2016,2016-09-17,Hillary Rodham Clinton,42.61554,NA,democrat,52,7,FALSE
2016,2016-09-18,Hillary Rodham Clinton,42.66088,NA,democrat,51,7,FALSE
2016,2016-09-19,Hillary Rodham Clinton,42.72853,NA,democrat,50,7,FALSE
2016,2016-09-20,Hillary Rodham Clinton,42.84356,NA,democrat,49,7,FALSE
2016,2016-09-21,Hillary Rodham Clinton,42.87093,NA,democrat,48,7,FALSE
2016,2016-09-22,Hillary Rodham Clinton,43.10991,NA,democrat,47,7,FALSE
2016,2016-09-23,Hillary Rodham Clinton,43.06268,NA,democrat,46,7,FALSE
2016,2016-09-24,Hillary Rodham Clinton,42.94504,NA,democrat,45,6,FALSE
2016,2016-09-25,Hillary Rodham Clinton,43.09499,NA,democrat,44,6,FALSE
2016,2016-09-26,Hillary Rodham Clinton,43.142,NA,democrat,43,6,FALSE
2016,2016-09-27,Hillary Rodham Clinton,43.58094,NA,democrat,42,6,FALSE
2016,2016-09-28,Hillary Rodham Clinton,43.67243,NA,democrat,41,6,FALSE
2016,2016-09-29,Hillary Rodham Clinton,43.86481,NA,democrat,40,6,FALSE
2016,2016-09-30,Hillary Rodham Clinton,43.96511,NA,democrat,39,6,FALSE
2016,2016-10-02,Hillary Rodham Clinton,44.25141,NA,democrat,37,5,FALSE
2016,2016-10-03,Hillary Rodham Clinton,44.31591,NA,democrat,36,5,FALSE
2016,2016-10-04,Hillary Rodham Clinton,44.3817,NA,democrat,35,5,FALSE
2016,2016-10-05,Hillary Rodham Clinton,44.71149,NA,democrat,34,5,FALSE
2016,2016-10-06,Hillary Rodham Clinton,44.8007,NA,democrat,33,5,FALSE
2016,2016-10-07,Hillary Rodham Clinton,44.92714,NA,democrat,32,5,FALSE
2016,2016-10-08,Hillary Rodham Clinton,44.90359,NA,democrat,31,4,FALSE
2016,2016-10-09,Hillary Rodham Clinton,45.09569,NA,democrat,30,4,FALSE
2016,2016-10-10,Hillary Rodham Clinton,45.48658,NA,democrat,29,4,FALSE
2016,2016-10-11,Hillary Rodham Clinton,45.5005,NA,democrat,28,4,FALSE
2016,2016-10-12,Hillary Rodham Clinton,45.36531,NA,democrat,27,4,FALSE
2016,2016-10-13,Hillary Rodham Clinton,45.54258,NA,democrat,26,4,FALSE
2016,2016-10-14,Hillary Rodham Clinton,45.62275,NA,democrat,25,4,FALSE
2016,2016-10-15,Hillary Rodham Clinton,45.60066,NA,democrat,24,3,FALSE
2016,2016-10-16,Hillary Rodham Clinton,45.85267,NA,democrat,23,3,FALSE
2016,2016-10-17,Hillary Rodham Clinton,45.94299,NA,democrat,22,3,FALSE
2016,2016-10-18,Hillary Rodham Clinton,46.04335,NA,democrat,21,3,FALSE
2016,2016-10-19,Hillary Rodham Clinton,46.02682,NA,democrat,20,3,FALSE
2016,2016-10-20,Hillary Rodham Clinton,46.03537,NA,democrat,19,3,FALSE
2016,2016-10-21,Hillary Rodham Clinton,46.05991,NA,democrat,18,3,FALSE
2016,2016-10-23,Hillary Rodham Clinton,46.29092,NA,democrat,16,2,FALSE
2016,2016-10-24,Hillary Rodham Clinton,46.42565,NA,democrat,15,2,FALSE
2016,2016-10-25,Hillary Rodham Clinton,46.22855,NA,democrat,14,2,FALSE
2016,2016-10-26,Hillary Rodham Clinton,46.2124,NA,democrat,13,2,FALSE
2016,2016-10-28,Hillary Rodham Clinton,46.10809,NA,democrat,11,2,FALSE
2016,2016-10-29,Hillary Rodham Clinton,46.00624,NA,democrat,10,1,FALSE
2016,2016-10-30,Hillary Rodham Clinton,46.17724,NA,democrat,9,1,FALSE
2016,2016-10-31,Hillary Rodham Clinton,46.06395,NA,democrat,8,1,FALSE
2016,2016-11-01,Hillary Rodham Clinton,45.89027,NA,democrat,7,1,FALSE
2016,2016-11-02,Hillary Rodham Clinton,45.96022,NA,democrat,6,1,FALSE
2016,2016-11-03,Hillary Rodham Clinton,45.73878,NA,democrat,5,1,FALSE
2016,2016-11-04,Hillary Rodham Clinton,45.82545,NA,democrat,4,1,FALSE
2016,2016-11-05,Hillary Rodham Clinton,45.7489,NA,democrat,3,0,FALSE
2016,2016-11-07,Hillary Rodham Clinton,45.83657,NA,democrat,1,0,FALSE
2016,2016-03-03,Donald Trump,42.9214,NA,republican,250,36,TRUE
2016,2016-03-04,Donald Trump,42.70839,NA,republican,249,36,TRUE
2016,2016-03-05,Donald Trump,42.56142,NA,republican,248,35,TRUE
2016,2016-03-06,Donald Trump,41.99857,NA,republican,247,35,TRUE
2016,2016-03-07,Donald Trump,41.91603,NA,republican,246,35,TRUE
2016,2016-03-08,Donald Trump,41.82387,NA,republican,245,35,TRUE
2016,2016-03-09,Donald Trump,41.71922,NA,republican,244,35,TRUE
2016,2016-03-10,Donald Trump,41.80345,NA,republican,243,35,TRUE
2016,2016-03-11,Donald Trump,41.98511,NA,republican,242,35,TRUE
2016,2016-03-12,Donald Trump,42.36272,NA,republican,241,34,TRUE
2016,2016-03-13,Donald Trump,42.206045,NA,republican,240,34,TRUE
2016,2016-03-15,Donald Trump,42.36718,NA,republican,238,34,TRUE
2016,2016-03-16,Donald Trump,42.30458,NA,republican,237,34,TRUE
2016,2016-03-17,Donald Trump,42.39415,NA,republican,236,34,TRUE
2016,2016-03-18,Donald Trump,42.348585,NA,republican,235,34,TRUE
2016,2016-03-20,Donald Trump,41.60321,NA,republican,233,33,TRUE
2016,2016-03-21,Donald Trump,41.57635,NA,republican,232,33,TRUE
2016,2016-03-22,Donald Trump,40.85947,NA,republican,231,33,TRUE
2016,2016-03-23,Donald Trump,40.78848,NA,republican,230,33,TRUE
2016,2016-03-24,Donald Trump,40.57411,NA,republican,229,33,TRUE
2016,2016-03-25,Donald Trump,40.45993,NA,republican,228,33,TRUE
2016,2016-03-26,Donald Trump,40.623685,NA,republican,227,32,TRUE
2016,2016-03-28,Donald Trump,40.47565,NA,republican,225,32,TRUE
2016,2016-03-29,Donald Trump,40.43441,NA,republican,224,32,TRUE
2016,2016-03-31,Donald Trump,40.71584,NA,republican,222,32,TRUE
2016,2016-04-01,Donald Trump,40.68798,NA,republican,221,32,TRUE
2016,2016-04-02,Donald Trump,40.36971,NA,republican,220,31,TRUE
2016,2016-04-03,Donald Trump,40.13267,NA,republican,219,31,TRUE
2016,2016-04-04,Donald Trump,40.04482,NA,republican,218,31,TRUE
2016,2016-04-05,Donald Trump,40.12203,NA,republican,217,31,TRUE
2016,2016-04-06,Donald Trump,40.04702,NA,republican,216,31,TRUE
2016,2016-04-07,Donald Trump,39.94262,NA,republican,215,31,TRUE
2016,2016-04-08,Donald Trump,39.87044,NA,republican,214,31,TRUE
2016,2016-04-09,Donald Trump,39.83619,NA,republican,213,30,TRUE
2016,2016-04-10,Donald Trump,39.59174,NA,republican,212,30,TRUE
2016,2016-04-11,Donald Trump,39.56086,NA,republican,211,30,TRUE
2016,2016-04-12,Donald Trump,40.00294,NA,republican,210,30,TRUE
2016,2016-04-13,Donald Trump,40.42749,NA,republican,209,30,TRUE
2016,2016-04-15,Donald Trump,40.65237,NA,republican,207,30,TRUE
2016,2016-04-16,Donald Trump,40.67388,NA,republican,206,29,TRUE
2016,2016-04-17,Donald Trump,40.71966,NA,republican,205,29,TRUE
2016,2016-04-19,Donald Trump,40.81068,NA,republican,203,29,TRUE
2016,2016-04-20,Donald Trump,40.93461,NA,republican,202,29,TRUE
2016,2016-04-22,Donald Trump,41.217185,NA,republican,200,29,TRUE
2016,2016-04-24,Donald Trump,40.76301,NA,republican,198,28,TRUE
2016,2016-04-25,Donald Trump,40.88538,NA,republican,197,28,TRUE
2016,2016-04-26,Donald Trump,40.95969,NA,republican,196,28,TRUE
2016,2016-04-28,Donald Trump,41.36185,NA,republican,194,28,TRUE
2016,2016-04-29,Donald Trump,41.55264,NA,republican,193,28,TRUE
2016,2016-05-01,Donald Trump,41.51591,NA,republican,191,27,TRUE
2016,2016-05-02,Donald Trump,41.58704,NA,republican,190,27,TRUE
2016,2016-05-03,Donald Trump,41.66159,NA,republican,189,27,TRUE
2016,2016-05-04,Donald Trump,41.76783,NA,republican,188,27,TRUE
2016,2016-05-05,Donald Trump,41.97034,NA,republican,187,27,TRUE
2016,2016-05-06,Donald Trump,42.08199,NA,republican,186,27,TRUE
2016,2016-05-07,Donald Trump,42.07001,NA,republican,185,26,TRUE
2016,2016-05-08,Donald Trump,43.31971,NA,republican,184,26,TRUE
2016,2016-05-09,Donald Trump,42.08594,NA,republican,183,26,TRUE
2016,2016-05-10,Donald Trump,42.466455,NA,republican,182,26,TRUE
2016,2016-05-12,Donald Trump,42.62192,NA,republican,180,26,TRUE
2016,2016-05-13,Donald Trump,42.68681,NA,republican,179,26,TRUE
2016,2016-05-14,Donald Trump,42.67084,NA,republican,178,25,TRUE
2016,2016-05-15,Donald Trump,42.41125,NA,republican,177,25,TRUE
2016,2016-05-16,Donald Trump,42.45411,NA,republican,176,25,TRUE
2016,2016-05-17,Donald Trump,42.54057,NA,republican,175,25,TRUE
2016,2016-05-18,Donald Trump,42.72803,NA,republican,174,25,TRUE
2016,2016-05-19,Donald Trump,43.21142,NA,republican,173,25,TRUE
2016,2016-05-20,Donald Trump,43.59252,NA,republican,172,25,TRUE
2016,2016-05-22,Donald Trump,43.65593,NA,republican,170,24,TRUE
2016,2016-05-23,Donald Trump,43.43075,NA,republican,169,24,TRUE
2016,2016-05-24,Donald Trump,43.37062,NA,republican,168,24,TRUE
2016,2016-05-26,Donald Trump,43.45782,NA,republican,166,24,TRUE
2016,2016-05-27,Donald Trump,43.43723,NA,republican,165,24,TRUE
2016,2016-05-28,Donald Trump,43.359,NA,republican,164,23,TRUE
2016,2016-05-29,Donald Trump,43.47695,NA,republican,163,23,TRUE
2016,2016-05-30,Donald Trump,42.9847,NA,republican,162,23,TRUE
2016,2016-05-31,Donald Trump,42.94847,NA,republican,161,23,TRUE
2016,2016-06-01,Donald Trump,42.818915,NA,republican,160,23,TRUE
2016,2016-06-03,Donald Trump,42.52071,NA,republican,158,23,TRUE
2016,2016-06-04,Donald Trump,42.34121,NA,republican,157,22,TRUE
2016,2016-06-05,Donald Trump,41.8954,NA,republican,156,22,TRUE
2016,2016-06-06,Donald Trump,41.71124,NA,republican,155,22,TRUE
2016,2016-06-07,Donald Trump,41.77028,NA,republican,154,22,TRUE
2016,2016-06-08,Donald Trump,39.81857,NA,republican,153,22,TRUE
2016,2016-06-09,Donald Trump,38.80278,NA,republican,152,22,TRUE
2016,2016-06-12,Donald Trump,38.14864,NA,republican,149,21,TRUE
2016,2016-06-13,Donald Trump,37.809935,NA,republican,148,21,TRUE
2016,2016-06-15,Donald Trump,37.97659,NA,republican,146,21,TRUE
2016,2016-06-16,Donald Trump,38.3853366666667,NA,republican,145,21,TRUE
2016,2016-06-19,Donald Trump,38.36926,NA,republican,142,20,TRUE
2016,2016-06-20,Donald Trump,38.82962,NA,republican,141,20,TRUE
2016,2016-06-21,Donald Trump,38.808015,NA,republican,140,20,TRUE
2016,2016-06-23,Donald Trump,38.7165,NA,republican,138,20,TRUE
2016,2016-06-24,Donald Trump,38.77316,NA,republican,137,20,TRUE
2016,2016-06-25,Donald Trump,38.77773,NA,republican,136,19,TRUE
2016,2016-06-26,Donald Trump,38.78666,NA,republican,135,19,TRUE
2016,2016-06-27,Donald Trump,38.40215,NA,republican,134,19,TRUE
2016,2016-06-28,Donald Trump,38.66706,NA,republican,133,19,TRUE
2016,2016-06-29,Donald Trump,38.724215,NA,republican,132,19,TRUE
2016,2016-07-01,Donald Trump,39.03957,NA,republican,130,19,TRUE
2016,2016-07-02,Donald Trump,39.12633,NA,republican,129,18,TRUE
